"POWPUMA","IndexYear","AltCWI","AltCWIHigh","AltCWILow"
"3400",2006,0.754863328366656,0.929653726188389,0.612936439085832
"3500",2006,0.866489695421865,0.923970120068188,0.81258514313955
"3600",2006,0.782566760423911,0.886065982819499,0.691157031637371
"3700",2006,0.847688870307303,0.928787691254673,0.773671343417748
"3800",2006,0.883004079833181,0.960761358502573,0.811539929350682
"3900",2006,0.827411663563535,0.951021674952191,0.719867989376155
"4000",2006,0.834861118027679,0.926881243151676,0.751976686921013
"4100",2006,0.827892760770964,0.983899696320176,0.696622253163017
"4200",2006,1.08959510774497,1.31116933501506,0.905464662051554
"4300",2006,0.945515567065093,1.04360756591822,0.856643547592371
"4400",2006,1.04506334705417,1.20213689941825,0.908513331455496
"4500",2006,1.06205084315593,1.14186011415275,0.987819768348035
"4625",2006,1.12520612726035,1.33455724089631,0.948695784658817
"4690",2006,1.07457824570795,1.10786749276381,1.04228927528878
"4700",2006,1.06588484254672,1.13910203273537,0.997373777696332
"4800",2006,1.11136559014658,1.23329041028575,1.00149442877423
"4900",2006,1.01503681098348,1.12193746995728,0.918321880889444
"5000",2006,0.850253795174475,0.988796860647499,0.731122382139439
"5100",2006,0.886673787595402,1.01889621374821,0.771609900007991
"5200",2006,1.04180402892178,1.10695502011214,0.980487567207292
"5400",2006,1.00478099586565,1.08192912434803,0.933133998274749
"5500",2006,0.954502872162254,1.06551815904451,0.855054158610483
"5600",2006,0.951797023964041,0.989236500804807,0.915774513061116
"5700",2006,0.777118798234735,0.95433946722863,0.632807975890951
"5800",2006,0.842515859235056,0.956405743975283,0.742188111619005
"5900",2006,0.892467067042095,1.05307862951413,0.756351371523138
"6000",2006,0.934731144892082,1.07520019287836,0.812613612812202
"6100",2006,0.780068008264041,0.968228103441259,0.628473905430225
"6200",2006,0.932566157986858,1.07189025433526,0.811351381827525
"6300",2006,0.898293313822592,0.976247749776061,0.826563623673881
"6400",2006,1.12998324660874,1.42146046925368,0.898274813288913
"6500",2006,0.940180705738142,1.14167264294803,0.774249750926642
"6600",2006,0.994199955895061,1.12381600879675,0.879533255056615
"6700",2006,0.909542401743804,1.02114598029357,0.810136255280615
"6800",2006,0.762956635341909,0.899980137993485,0.64679519340288
"6900",2006,0.904053986306776,1.04417631047214,0.782735254535328
"100",2007,0.919941765134469,1.03195744409637,0.820085029746332
"200",2007,0.919488542859376,1.00333755044989,0.842646804229106
"300",2007,1.03593209659959,1.197253845477,0.896347347573281
"400",2007,0.932978627574154,1.07901427975166,0.806707692237856
"500",2007,0.865165637241386,0.931722300490094,0.803363383563503
"600",2007,0.85287206837255,0.977111698657544,0.744429491540666
"700",2007,0.864293715589073,0.964752248936451,0.774295812868295
"800",2007,0.850592769366605,0.947568403459618,0.763541773509108
"900",2007,0.912423624135374,1.03832086422362,0.801791525688764
"1000",2007,0.918455775889966,1.03776225981589,0.812865378642015
"1100",2007,0.866077413379724,1.00153969960439,0.748936948043899
"1200",2007,0.77002714752878,0.902495110636389,0.657002792528372
"1300",2007,0.900439223309276,0.993109420755042,0.81641637661375
"1400",2007,0.870851823353616,0.948895128758399,0.799227306847531
"1500",2007,0.771023085909393,0.925949490975274,0.642018387395083
"1600",2007,0.805586461647974,1.06942808021545,0.606837953104577
"1700",2007,0.875270771349007,1.00026331342037,0.765897252152767
"1800",2007,0.946519751136405,1.12653715390715,0.795268612476821
"1900",2007,0.795946736954958,0.921204430977345,0.687720539291268
"2000",2007,0.900150293570961,1.03129442736417,0.785683049880157
"2100",2007,1.04934062096551,1.09161492875606,1.00870344459567
"2200",2007,0.982800984293572,1.03947104767515,0.929220469284561
"2300",2007,1.04350383058849,1.07545602026586,1.01250095209256
"2400",2007,0.864494033766591,1.00012280039307,0.74725817082093
"2500",2007,0.982103399305043,1.0167920751177,0.948598155443798
"2600",2007,0.900306422253106,1.07525429327871,0.753823220252973
"2700",2007,0.834500086359108,0.942149349124653,0.739150745877363
"2800",2007,0.870952371308869,1.02111881201605,0.742869511522247
"2900",2007,0.808012895344612,0.911682538948784,0.716131779595112
"3000",2007,0.874590792269563,1.00480163848638,0.761253788434253
"3100",2007,0.895702997165276,1.05418669809184,0.76104532582611
"3200",2007,1.05599810772958,1.17015616294198,0.952977080191437
"3300",2007,0.881432419130579,1.03057563307397,0.753872966292638
"3400",2007,0.842366025397158,0.989447696787067,0.717148084782605
"3500",2007,0.88940482273377,0.95175293518058,0.831141055059633
"3600",2007,0.837434095500796,0.93580712395837,0.749402143190388
"3700",2007,0.858357165567089,0.933207112389652,0.789510724788318
"3800",2007,0.87079076864355,0.94145881900688,0.805427223630142
"3900",2007,0.910475910281985,1.04378969734213,0.794189083600522
"4000",2007,0.837537710320018,0.930659422238734,0.753733749904652
"4100",2007,0.880673484619986,1.04200042450889,0.744323868081198
"4200",2007,1.05758533673581,1.27282927842459,0.878740584804088
"4300",2007,0.903014684711037,1.00334057265259,0.812720568697781
"4400",2007,1.00458253373611,1.14296185497883,0.882956909446779
"4500",2007,1.06826288091402,1.1416178452096,0.999621359746007
"4625",2007,0.972007844817434,1.11028605134212,0.850951202390193
"4690",2007,1.07780261085597,1.11020849128639,1.04634262580891
"4700",2007,1.00658600171973,1.07496438836748,0.942557158006741
"4800",2007,1.10004170536767,1.21244122134833,0.998062200658678
"4900",2007,0.978036078405917,1.08163761440264,0.884357716416788
"5000",2007,0.849877260701094,0.979126828782044,0.73768927275261
"5100",2007,0.937825797066043,1.08754418203729,0.808718615914036
"5200",2007,1.0738841714561,1.14203400353426,1.00980111812351
"5400",2007,0.937653949249147,1.00498460191567,0.874834228172882
"5500",2007,0.944376018765511,1.04734469426509,0.851530608502481
"5600",2007,0.951098287886288,0.987358121215169,0.916170064117087
"5700",2007,0.909304497855959,1.08432891877561,0.762531235222164
"5800",2007,0.846016410192843,0.946936015347383,0.75585230122757
"5900",2007,0.791021922292577,0.959771732727783,0.651942186054059
"6000",2007,0.744304405088092,0.856149391587351,0.647070538012543
"6100",2007,0.8600730286975,1.06848314350187,0.692313790059895
"6200",2007,0.912364038039355,1.0333786212141,0.80552095893903
"6300",2007,0.913418816506303,0.985712997962418,0.846426836282406
"6400",2007,0.879533825860144,1.02422237794929,0.755284953235496
"6500",2007,0.728696789874661,0.933369819209305,0.568905272749729
"6600",2007,0.92454394689113,1.03468141364935,0.826130148330574
"6700",2007,0.970174668062158,1.07835778089819,0.872844711859489
"6800",2007,0.791516846899804,0.897914846225537,0.697726428691707
"6900",2007,0.83372264230779,0.952645066993173,0.729645770896187
"100",2008,0.786431394171911,0.883987735620749,0.699641310413515
"200",2008,0.90509923263146,0.994693315110901,0.823575074311947
"300",2008,1.06816019459217,1.24433525631097,0.916928292053501
"400",2008,0.802310036961346,0.936030964298714,0.687692416127691
"500",2008,0.929892811719558,0.997812266700518,0.866596523359073
"600",2008,0.820808095528818,0.931028969506389,0.723635839218666
"700",2008,0.810857099324833,0.901519956068236,0.729311903857307
"800",2008,0.814007028714838,0.916957944515621,0.722614866647105
"900",2008,0.87367137913705,0.983720349447721,0.775933606691949
"1000",2008,0.797752367061951,0.908428132182064,0.700560469901211
"1100",2008,0.918133045726518,1.04835637349134,0.804085624860289
"1200",2008,0.821370152004813,0.950778181015051,0.709575524634099
"1300",2008,0.908241707727623,0.99316216738125,0.830582382966798
"1400",2008,0.877626078704832,0.954123425479223,0.807261946886968
"1500",2008,0.797506131103422,0.947538831057826,0.671229514084932
"1600",2008,0.884789216045453,1.06296702659326,0.736478119494746
"1700",2008,0.84375512435795,0.97115380613229,0.733068959195659
"1800",2008,0.803698409753563,0.951648925607939,0.678749396399274
"1900",2008,0.82682136566082,0.971760426255403,0.703500114063656
"2000",2008,0.95195645623996,1.06663295968906,0.849609124061871
"2100",2008,1.0289228245901,1.06953071067022,0.989856736604648
"2200",2008,0.952734746192897,1.0069803302669,0.901411347690031
"2300",2008,1.02535369241914,1.05635818517215,0.995259192682097
"2400",2008,0.766665309261566,0.902100830186682,0.651563192003157
"2500",2008,0.974519309671116,1.00892084277831,0.941290777883698
"2600",2008,0.71552607529335,0.847579322075742,0.604046784873018
"2700",2008,0.839684896583667,0.943042493297277,0.747655307753416
"2800",2008,0.77053455208489,0.900318127454512,0.659459670811371
"2900",2008,0.822573635619136,0.911111171607528,0.742639764609482
"3000",2008,0.823998022075488,0.925927411678999,0.733289382969151
"3100",2008,0.827118976407302,0.96422555479037,0.709508058290156
"3200",2008,0.978031415138905,1.07598260662584,0.888997129793974
"3300",2008,0.954342878516315,1.10888449682508,0.821339221877926
"3400",2008,0.708557426127476,0.858266744693665,0.584962226748734
"3500",2008,0.891882147153633,0.951049156998005,0.836396056458565
"3600",2008,0.801995969242595,0.907048094850853,0.709110727791265
"3700",2008,0.826097207864178,0.895949673690863,0.761690770006862
"3800",2008,0.851458134757462,0.92030440805579,0.787762124030494
"3900",2008,0.823778391124272,0.954844121785388,0.71070326789509
"4000",2008,0.845489702187512,0.92978183618933,0.768839321958493
"4100",2008,0.846141300314425,1.0101533389597,0.708758831441483
"4200",2008,0.908460469264898,1.06578914184617,0.774356194685378
"4300",2008,0.987212772798946,1.09596405495994,0.889252758214783
"4400",2008,1.08511245880955,1.23979447138637,0.949729229673867
"4500",2008,1.03120167023582,1.09530520337203,0.970849842969252
"4625",2008,1.06692416849784,1.20455448132182,0.945019257307192
"4690",2008,1.05272827165284,1.08402917355935,1.02233117057019
"4700",2008,1.05176842717636,1.11737007632988,0.990018300864581
"4800",2008,1.05265815726594,1.15528403726506,0.959148711759002
"4900",2008,0.966881786399574,1.06885609733513,0.874636343659376
"5000",2008,0.914765932262109,1.07585741615925,0.777795178300379
"5100",2008,0.946419822017124,1.09564753591486,0.817516993509239
"5200",2008,1.01230444015679,1.07363213751154,0.954479885388252
"5400",2008,0.951597961096041,1.01406660001812,0.892977521935901
"5500",2008,0.84638568660125,0.938372511248275,0.76341615072517
"5600",2008,0.91477285488627,0.949320888201351,0.881482106247818
"5700",2008,0.911480773241635,1.077178385457,0.771271695761608
"5800",2008,0.786588431197522,0.875367059134022,0.706813620226769
"5900",2008,0.730337620459954,0.859284304171476,0.620741048416341
"6000",2008,0.796491577842425,0.901290384748666,0.703878399580203
"6100",2008,0.785757762373405,0.968411793887994,0.637554462912159
"6200",2008,0.864711245843316,0.986842260126962,0.757695093633
"6300",2008,0.892655696252104,0.976105158871757,0.816340519060835
"6400",2008,0.830607534884288,1.00083932573257,0.689330304343875
"6500",2008,0.714603260272144,0.906616118142697,0.563256939042422
"6600",2008,0.901349611614309,1.00557464624829,0.807927213945155
"6700",2008,0.899759814638676,1.00528434178131,0.805312179242852
"6800",2008,0.989076235160317,1.15404846324713,0.847686930067353
"6900",2008,0.804927228668525,0.963287298346658,0.672600837324474
"100",2009,0.884740065576026,0.974509122839423,0.803240283020371
"200",2009,0.891414213924599,0.974289518487606,0.815588473147389
"300",2009,1.01331656696688,1.16758408255192,0.879431708802773
"400",2009,0.836855761637481,0.968242918339535,0.72329737973902
"500",2009,0.832505606510335,0.896944362003512,0.772696294475875
"600",2009,0.914141495729534,1.05018195755565,0.795723701214273
"700",2009,0.807231928450722,0.910151730977243,0.715950279642509
"800",2009,0.920141587874125,1.02932656805395,0.822538315839079
"900",2009,0.974888370987023,1.09470189968196,0.868188258522118
"1000",2009,0.807817978244596,0.914354169053691,0.713694876735305
"1100",2009,0.881313256936889,1.02254633132213,0.759587153227993
"1200",2009,0.839435017073861,1.0191938370995,0.691380895605829
"1300",2009,0.959490569295201,1.04286950982758,0.882777896842186
"1400",2009,0.98522774452539,1.06813887010408,0.908752350233267
"1500",2009,0.932354829277867,1.13185287021692,0.768019899539739
"1600",2009,0.87835675641167,1.07671209993015,0.716543068090418
"1700",2009,0.865309161318559,0.970827163668176,0.771259779992879
"1800",2009,0.877661436886961,1.04756072877543,0.735317367899934
"1900",2009,0.941817355538852,1.08587404421533,0.816871842475223
"2000",2009,0.934548755739599,1.06211316287941,0.822305388332333
"2100",2009,1.07955685605519,1.12128994222376,1.03937702602098
"2200",2009,0.986798474349329,1.03807136498128,0.938058077534698
"2300",2009,1.05363924894795,1.08447617144009,1.02367916987002
"2400",2009,0.893024710023373,1.04187271134145,0.765442000765648
"2500",2009,1.01672313943591,1.05108080992416,0.983488550551114
"2600",2009,0.873129894510819,1.01901867130095,0.748127423136615
"2700",2009,0.951010983391541,1.06725591259049,0.8474273881848
"2800",2009,0.781504422353272,0.907806150364799,0.672774867092819
"2900",2009,0.797225185253101,0.890171281760431,0.71398393660254
"3000",2009,0.840054794218418,0.94157454001409,0.749480818883217
"3100",2009,0.782474865510838,0.94771889395242,0.646042744386758
"3200",2009,1.02317645743926,1.13257402340866,0.924345818834143
"3300",2009,1.02927241531949,1.19033272203005,0.890004689723105
"3400",2009,0.802700935579602,0.953092611024478,0.676040066334981
"3500",2009,0.842543451661661,0.894371699693154,0.793718616299572
"3600",2009,0.805137165180497,0.916279279331517,0.707476278660174
"3700",2009,0.991661070243701,1.07461115969775,0.9151139641184
"3800",2009,0.89807266480344,0.968606450796754,0.832675139220592
"3900",2009,0.814481989490315,0.92537237187832,0.716879962449681
"4000",2009,0.908554651317554,1.00001980505864,0.825455206241995
"4100",2009,0.738186139778913,0.893165769135515,0.610098142799531
"4200",2009,0.994142930369672,1.17085523182254,0.844101080255322
"4300",2009,0.978446110542549,1.07814553311246,0.887966199212534
"4400",2009,1.10794533369136,1.23682337608526,0.992496492372117
"4500",2009,1.01133170727401,1.07291317263846,0.953284802741834
"4625",2009,0.960789660993436,1.08966802598534,0.847154133789645
"4690",2009,1.10349497995131,1.13510614325701,1.07276414457924
"4700",2009,1.07616366708499,1.14355507382916,1.01274373649172
"4800",2009,1.05936260356698,1.16493275369522,0.96335957786094
"4900",2009,0.972584615789458,1.06906062990016,0.884814956621
"5000",2009,0.935200196687438,1.0775646895231,0.811644457532564
"5100",2009,0.902429523565307,1.03435471696093,0.787330527572841
"5200",2009,1.03824978499533,1.0997048317654,0.980229044108469
"5400",2009,0.986284653806085,1.05120837285334,0.925370690963003
"5500",2009,0.967853441834712,1.06134754358762,0.882595235209085
"5600",2009,0.939736004397526,0.973797130805288,0.906866255839897
"5700",2009,0.864077147468459,1.03140137101738,0.723897929319938
"5800",2009,0.902723967933056,1.01901604282785,0.799703368770679
"5900",2009,0.648052754509833,0.780071935226598,0.538376467172591
"6000",2009,0.682255625270186,0.768944834965682,0.605339573200446
"6100",2009,0.674108930704809,0.807642760660249,0.56265328260293
"6200",2009,1.00492634312228,1.12870710697396,0.894720117257509
"6300",2009,0.914434126105141,0.993623924887191,0.841555592656053
"6400",2009,0.98922785947733,1.20851488227698,0.809730829398109
"6500",2009,0.864349303768514,1.06861150089383,0.699131272965159
"6600",2009,0.904004166865,1.0083554251572,0.81045186381764
"6700",2009,0.982384998747107,1.0901644390499,0.885261205735571
"6800",2009,0.862022486564088,0.986919089063968,0.7529318011742
"6900",2009,0.745894015271859,0.87146205386143,0.638418941539871
"100",2010,0.890077381644613,0.980929998987266,0.807639430064585
"200",2010,0.885193933711264,0.960930045085272,0.815426996259326
"300",2010,0.857766441033882,0.974019347941946,0.75538875990355
"400",2010,0.772018104763751,0.887959972162078,0.671214888923197
"500",2010,0.82394962294009,0.890481280748671,0.762388829299519
"600",2010,0.811943027667442,0.917354506100555,0.718644183675607
"700",2010,0.79630984060762,0.897863694389634,0.70624234637263
"800",2010,0.834559407514579,0.927831202020511,0.750663917266804
"900",2010,0.900604858147645,1.00336588549645,0.808368235599147
"1000",2010,0.88587479296877,1.00278321395099,0.782596016665886
"1100",2010,0.893769794836381,1.05088451937861,0.760144841256408
"1200",2010,0.789714127217304,0.919910756522681,0.677944461791073
"1300",2010,0.916061842388117,1.00472626855507,0.835221816471815
"1400",2010,0.930558505664511,1.01011480075585,0.857268037075195
"1500",2010,0.678278424340654,0.809351922996707,0.568432109511294
"1600",2010,0.699104987979162,0.890774017837968,0.548677638132736
"1700",2010,0.900921268285849,1.01605251649289,0.798835806687815
"1800",2010,0.941389167243273,1.14767103085012,0.772184310992442
"1900",2010,0.82643665669964,0.972731168487101,0.702144199408302
"2000",2010,1.00015087302467,1.13212270979069,0.883563027365603
"2100",2010,1.01801496586704,1.05815782710717,0.979394986438361
"2200",2010,0.954151277623451,1.00480860496115,0.906047834478552
"2300",2010,1.01946431376075,1.05075518472732,0.989105266514939
"2400",2010,0.967144301253027,1.10022824082381,0.850158235118408
"2500",2010,0.973087838250262,1.00751703677462,0.939835165449799
"2600",2010,0.940582796794348,1.09361603224868,0.80896399790919
"2700",2010,0.87308160094248,0.995744008530091,0.765529569220851
"2800",2010,0.843227637692637,0.960760707920178,0.740072780981982
"2900",2010,0.80197895173215,0.887893895798454,0.724377363179207
"3000",2010,0.814245628475653,0.93358191888143,0.710163650433675
"3100",2010,0.751282683763324,0.914110720392537,0.617458758912977
"3200",2010,0.997026109317412,1.11454004793665,0.891902506779299
"3300",2010,0.853382392137847,0.983698158500796,0.740330253663197
"3400",2010,0.768898753312817,0.90275604918069,0.654889317421425
"3500",2010,0.80412533400516,0.858630614740413,0.753080010994484
"3600",2010,0.831160857825892,0.939890686930171,0.735009274151046
"3700",2010,0.793954499213595,0.865496821798699,0.728325894382226
"3800",2010,0.819897836849379,0.888231557333901,0.756821188483836
"3900",2010,0.889725648360497,1.00538764413546,0.787369661809622
"4000",2010,0.869154594071448,0.960086802145374,0.786834801506957
"4100",2010,0.701492848899317,0.844642642798729,0.582604041191111
"4200",2010,0.988035411097528,1.17212649102816,0.832857188242838
"4300",2010,0.93041574303688,1.03691600331865,0.834853982502229
"4400",2010,1.11878802830787,1.28724164583769,0.972378928488173
"4500",2010,1.00973940583436,1.07204094011261,0.951058517958858
"4625",2010,0.991004749528589,1.12839508975119,0.87034268627026
"4690",2010,1.05204031064073,1.08360324326349,1.02139673546908
"4700",2010,1.01686161293618,1.08129390296796,0.956268723077976
"4800",2010,0.98127513828341,1.07138347212207,0.898745334484138
"4900",2010,0.964821127844948,1.05259515142821,0.884366422810266
"5000",2010,0.975124723567414,1.14984730378696,0.826951738183661
"5100",2010,0.887266712319037,1.05637796478522,0.745227792544401
"5200",2010,0.964375034680706,1.01983692773977,0.91192933126729
"5400",2010,0.901040978331083,0.960516523880009,0.845248181001888
"5500",2010,0.913552961405905,1.00238580214051,0.832592612057479
"5600",2010,0.915362532164581,0.94990232725559,0.882078652982711
"5700",2010,1.08133440854606,1.28731305280694,0.908313716353665
"5800",2010,0.835622481938,0.926833760579127,0.753387459563316
"5900",2010,0.782444835747946,0.936096093658352,0.65401396836944
"6000",2010,0.802124597889743,0.91622146738157,0.702236187914848
"6100",2010,0.878898044934944,1.07155805218239,0.720877204755482
"6200",2010,0.926879133222555,1.04633336999554,0.82106234230784
"6300",2010,0.881728931077337,0.964947544089568,0.805687223788218
"6400",2010,0.899438375158522,1.08513016060653,0.745522905985418
"6500",2010,0.766290110807685,0.965294828698981,0.608312109900226
"6600",2010,0.919798352325321,1.02352478935335,0.826583799181732
"6700",2010,0.852842424333671,0.942265013785993,0.771906194225445
"6800",2010,0.777038860632618,0.877534977994664,0.688051651585459
"6900",2010,0.904995690923989,1.04493386648947,0.78379812049018
"100",2011,0.873838581069871,0.96223121692585,0.793565883474188
"200",2011,0.938573597686584,1.02513924750798,0.85931779552463
"300",2011,0.963991403265732,1.11459516502806,0.833737176265999
"400",2011,0.849219838624906,0.968200176995775,0.744860775125905
"500",2011,0.87879903680512,0.942675076113731,0.819251263408212
"600",2011,0.8404445303404,0.943329739316623,0.748780600398325
"700",2011,0.815926336177067,0.904875263461097,0.735721057862639
"800",2011,0.922549985190666,1.02350013393742,0.831556779480926
"900",2011,0.903805631425948,1.0194543570747,0.801276304062531
"1000",2011,0.891137748734797,0.993340686334836,0.799450277376877
"1100",2011,0.860663288268957,0.984227371583561,0.75261196463387
"1200",2011,0.918737167137412,1.06539654692094,0.792266489617516
"1300",2011,0.923612518957749,1.00641098907588,0.847625964377424
"1400",2011,0.945438322285336,1.0229326540594,0.873814730323203
"1500",2011,0.951881553569715,1.14470667955956,0.791537699749351
"1600",2011,0.833597638963048,1.05147269156409,0.660868350894699
"1700",2011,0.902880979220296,1.01637717088892,0.802058611691202
"1800",2011,0.910017794481395,1.08133616831436,0.765841752582566
"1900",2011,0.88111599088635,1.00677312095167,0.771142348994939
"2000",2011,0.904317974097509,1.03637314878947,0.789089334503731
"2100",2011,1.05632038901569,1.0995581365454,1.01478287246905
"2200",2011,0.983846149555869,1.04352748317057,0.92757810561439
"2300",2011,1.04434519456359,1.07676734281638,1.01289929777713
"2400",2011,0.892091381548027,1.03709809057031,0.767359462203458
"2500",2011,1.01034237854659,1.04652058773576,0.975414849788811
"2600",2011,1.00473373135666,1.17625022954144,0.858227140426938
"2700",2011,0.902032115898047,1.02019142309409,0.797558104971902
"2800",2011,1.05633657478504,1.21252217966575,0.920269317907405
"2900",2011,0.872688709911643,0.961167991221251,0.792354293279767
"3000",2011,0.852569914775658,0.963369658741588,0.754513548340375
"3100",2011,0.875397453979466,1.01184978915475,0.757346308362505
"3200",2011,0.947850218949855,1.04759853543006,0.857599554770727
"3300",2011,0.972278706317584,1.12243189725255,0.842212240290504
"3400",2011,0.759478217420884,0.898783639563965,0.64176419924225
"3500",2011,0.805127154323717,0.85769935994762,0.755777332827896
"3600",2011,0.859251568721148,0.977832637823614,0.755050741600357
